"","Lat","Long","YY","Ex","Pf","PfPR2_10","LoAge","UpAge"
"1",-14.335,34.288,2002,88,20,24.08,0,14
"2",-14.3621,33.9566,2009,5,2,40.36,2,3.9
"3",-14.327,33.941,2001,9,8,99.79,8.5,24
"4",-14.283,34.275,2002,66,39,62.61,0,14
"5",-14.4688,33.7137,2010,18,0,0,0,5
"6",-14.3961,34.2664,2010,15,1,7.3,0,5
"7",-14.2535,34.0721,2010,9,0,0,0,5
"8",-14.0425,34.2369,2010,15,2,14.58,0,5
"9",-14.3468,34.3572,2010,17,0,0,0,5
"10",-14.3972,34.4175,2010,16,4,25.45,1,5
"11",-14.3898,34.3181,2010,18,2,12.15,0,5
"12",-14.278,34.576,2001,7,1,17.43,6.3,30.4
"13",-14.366,34.449,2002,63,18,30.27,0,14
"14",-14.35,34.167,2002,68,1,1.56,0,14
"15",-14.338,34.169,2002,54,43,84.37,0,14
"16",-14.2935,34.2511,2009,10,3,31.85,0.5,3.9
"17",-14.309,34.3586,2009,13,1,8.03,0.5,4.9
"18",-14.0165,34.2483,2012,14,6,45.51,0.5,4.3
"19",-14.3241,34.3654,2012,14,2,14.92,0.5,4.8
"20",-14.2847,34.0649,2012,9,4,46.05,0.8,4.5
"21",-14.3863,34.3075,2012,14,0,0,2,4.9
"22",-14.4138,34.2339,2012,19,0,0,0.5,4.7
"23",-14.3963,34.431,2012,11,0,0,1.1,4.7
"24",-14.4606,33.7297,2012,11,2,18.62,1,4.4
"25",-14.3672,33.8415,2014,15,7,49.19,0.6,4.4
"26",-14.0521,34.1671,2014,14,8,58.53,1,4.7
"27",-14.4001,34.4189,2014,11,2,19.01,0.9,3.4
"28",-14.3848,34.3349,2014,12,0,0,1,4.9
"29",-14.3766,34.3358,2014,11,1,9.49,0.5,4.6
"30",-14.3949,34.2049,2017,22,2,9.39,0.7,4.8
"31",-14.3325,34.1562,2017,19,3,16.42,0.6,4.9
"32",-14.1261,34.1108,2017,25,4,16.64,0.6,4.9
"33",-14.3208,34.5568,2017,19,3,16.49,0.5,4.9
"34",-14.3885,34.3353,2017,21,1,4.82,1.3,4.9
"35",-14.1615,34.1031,2016,17,11,66.66,1.1,14.7
"36",-14.3605,34.6634,2016,23,3,13.44,1.3,14.4
"37",-14.08,34.2451,2016,29,18,64.57,0.6,14.8
"38",-14.3769,34.0445,2016,27,11,42.01,0.8,14.4
"39",-14.3,34.431,2002,76,18,25.09,0,14
"40",-14.41,34.4,2002,71,6,8.95,0,14
"41",-14.317,34.299,2002,57,13,24.17,0,14
"42",-14.383,34.283,2002,72,21,30.91,0,14
"43",-14.3817,33.9418,2001,7,5,96.51,9.3,33.8
"44",-14.326,34.438,2002,56,18,34.05,0,14
"45",-14.0457,34.2507,2001,5,3,84.32,11,31.1
"46",-13.286,33.6011,2001,8,3,47.83,6.5,35.9
"47",-13.388,33.4709,2009,12,5,43.52,0.5,4.9
"48",-13.6362,34.0816,2009,7,3,43.9,1,4.9
"49",-13.6116,33.6609,2010,29,23,86.74,0,5
"50",-13.4403,33.6429,2010,12,1,9.11,0,5
"51",-13.692,34.0707,2010,20,2,10.94,0,5
"52",-13.55,33.7947,2010,10,1,10.94,0,5
"53",-13.603,33.535,2001,8,7,99.79,6.2,35.9
"54",-13.5425,33.7758,2012,12,7,60.91,0.5,4.9
"55",-13.6526,34.0895,2012,10,5,50.08,2.3,4.6
"56",-13.6101,33.6654,2012,11,7,64.48,1.3,4.8
"57",-13.4226,33.6528,2012,12,8,68.45,0.8,4.8
"58",-13.4897,33.5805,2014,14,10,74.28,0.6,4.6
"59",-13.4482,33.5744,2014,12,5,42.35,1.2,4.7
"60",-13.6457,34.0156,2014,13,0,0,0.7,4.8
"61",-13.8085,34.0438,2014,11,2,18.9,0.6,4.9
"62",-13.4808,33.6695,2017,13,6,47.99,0.6,4.6
"63",-13.5306,33.5974,2017,16,9,57.76,0.8,4.9
"64",-13.7269,34.065,2017,14,1,7.37,0.7,4.9
"65",-13.5293,34.0228,2017,14,4,29.84,0.5,4.9
"66",-13.7603,33.819,2017,11,2,18.99,0.5,4.9
"67",-13.559,33.6927,2016,16,7,44.28,2.2,12.7
"68",-13.5835,33.7763,2016,14,6,44.16,0.9,14
"69",-13.7215,33.8273,2016,16,8,51.16,1.3,13.5
"70",-13.4922,33.4733,2016,21,5,24.55,0.8,14.4
"71",-13.5577,33.8685,2009,7,1,14.64,1,4.9
"72",-13.5245,33.8231,2001,7,4,94.83,15.2,35.9
"73",-13.0427,33.4755,2009,4,0,0,2,2.9
"74",-13.0961,33.6795,2001,3,3,99.79,16.4,35.3
"75",-12.3916,33.5348,2009,10,1,10.38,1,3.9
"76",-12.8159,33.3393,2009,11,5,47.46,0.5,4.9
"77",-12.5054,33.4261,2010,10,2,20.36,1,5
"78",-13.0699,33.4781,2010,15,2,14.94,0,4
"79",-13.1047,33.7652,2010,16,4,25.45,1,5
"80",-13.4713,33.3598,2010,7,1,14.55,1,5
"81",-12.9458,33.831,2010,12,0,0,0,5
"82",-13.0194,33.4628,2010,7,6,93.74,0,5
"83",-13.0781,33.4229,2009,5,0,0,0.5,3.9
"84",-13.016,33.444,2012,24,10,43.52,0.5,4.9
"85",-13.091,33.7773,2012,16,8,52.21,0.7,4.4
"86",-12.5008,33.4214,2012,23,10,45.4,0.7,4.6
"87",-12.9171,33.8756,2012,19,9,47.77,1.5,4.7
"88",-13.0567,33.5018,2012,11,3,28.36,0.6,4.7
"89",-13.4464,33.3997,2012,20,5,26.35,0.6,4.5
"90",-13.1264,33.4684,2014,21,6,29.61,0.8,4.6
"91",-12.8787,33.3551,2014,23,8,35.63,1,4.9
"92",-12.8862,33.9381,2014,22,8,37.55,0.7,4.9
"93",-13.0282,33.4513,2014,14,6,44.26,0.7,4.8
"94",-13.0367,33.4994,2014,12,2,17.08,1,4.9
"95",-12.6412,33.4258,2017,18,8,45.41,0.9,4.9
"96",-13.2873,33.5189,2017,18,4,23.11,0.6,4.9
"97",-13.5488,33.343,2017,18,8,45.89,0.7,4.9
"98",-13.0356,33.4838,2017,12,2,17.21,0.7,4.9
"99",-12.6172,33.5277,2015,15,0,0,1.2,13.3
"100",-13.2216,33.3198,2016,24,5,21.42,0.5,13
"101",-13.3866,33.3025,2016,23,5,22.56,0.8,14.9
"102",-12.9273,33.4097,2015,19,9,48.68,0.6,13
"103",-12.739,33.476,2001,4,1,31.1,10,23
"104",-13.2241,33.6207,2009,8,3,39.16,0.5,4.9
"105",-13.4086,33.3629,2009,8,3,39.16,0.5,4.9
"106",-12.8107,33.6934,2009,13,5,40.16,0.5,4.9
"107",-12.947,33.698,2001,5,4,99.79,6.3,35.8
"108",-13.9966,33.7814,2009,15,1,7.21,0.2,4.5
"109",-13.9455,33.7813,2005,1,1,99.79,28,28
"110",-13.9373,33.769,2009,1,0,0,2,2.9
"111",-13.9932,33.8123,2009,16,0,0,0.1,4.8
"112",-14.0054,33.8317,2007,21,1,5.77,7,28
"113",-14.0129,33.7127,2005,2,2,99.79,7,8
"114",-14.0129,33.7127,2008,26,0,0,6,29
"115",-14.007,33.8273,2001,7,1,24.5,17.4,34.8
"116",-14.0211,33.81,2008,28,1,4.28,6,29
"117",-14.0211,33.81,2009,18,5,29.28,0.4,4.5
"118",-13.8702,33.7706,2007,17,6,42.62,9,23
"119",-13.8475,33.7658,2007,20,15,87.04,5,27
"120",-13.8751,33.7654,2009,6,0,0,0.5,3.9
"121",-13.9038,33.7651,2006,8,4,53.45,1,2
"122",-13.8968,33.7577,2007,6,2,37.58,6,22
"123",-13.884,33.7722,2007,8,1,14.99,6,29
"124",-13.8854,33.7517,2006,13,0,0,1,3
"125",-13.8861,33.7359,2007,34,15,52.02,5,29
"126",-13.8688,33.7893,2009,33,10,32.3,0.3,5
"127",-13.9925,33.7635,2009,10,2,20.49,1,4.9
"128",-13.9961,33.7601,2006,9,2,23.05,1,3
"129",-14.0033,33.8188,2007,17,1,7.19,7,29
"130",-14.0217,33.7775,2006,7,2,30.54,1,2
"131",-14.0187,33.7774,2006,18,3,17.3,1,3
"132",-13.9291,33.8262,2008,29,1,4.22,7,29
"133",-13.9999,33.8233,2009,20,0,0,0.2,4.9
"134",-13.993,33.8373,2008,30,3,11.79,6,27
"135",-13.928,33.741,2001,5,2,58.89,13.5,28.5
"136",-13.8989,33.7714,2005,5,0,0,10,26
"137",-13.8989,33.7714,2008,35,4,13.83,6,30
"138",-13.9176,33.7736,2005,3,0,0,9,21
"139",-13.9176,33.7736,2008,29,3,12.3,6,28
"140",-13.9023,33.782,2009,42,7,18.01,0.2,4.9
"141",-13.7734,33.8155,2007,25,1,4.89,7,29
"142",-13.824,33.7386,2009,10,1,10.44,0.5,4.9
"143",-13.8458,33.7205,2005,4,1,32.71,13,20
"144",-13.8458,33.7205,2008,17,6,41.61,6,27
"145",-13.9106,33.7568,2007,19,1,6.43,7,29
"146",-13.9442,33.7422,2009,32,3,10,0.3,4.9
"147",-14.007,33.8396,2007,19,1,6.52,8,28
"148",-13.9976,33.7199,2006,24,9,40.09,1,2
"149",-14.003,33.7084,2009,30,16,56.84,0.3,5
"150",-14.0142,33.7322,2006,24,2,8.9,1,2
"151",-14.0074,33.7316,2006,39,8,21.28,1,3
"152",-14.0033,33.7205,2001,3,1,57.51,20.1,31
"153",-14.0279,33.7115,2007,4,4,99.79,12,18
"154",-14.027,33.7039,2005,2,0,0,22,27
"155",-14.027,33.7039,2008,14,1,8.42,6,27
"156",-14.0386,33.7011,2006,26,3,11.97,1,3
"157",-13.982,33.801,2001,7,0,0,11.7,39.2
"158",-13.9949,33.7964,2009,17,2,12.71,0.2,5
"159",-13.9912,33.7896,2006,35,1,3.35,0,3
"160",-13.9969,33.9107,2005,3,2,99.79,19,24
"161",-13.9969,33.9107,2008,20,4,24.01,7,27
"162",-14.0852,33.8611,2006,19,12,67.52,1,2
"163",-14.0894,33.8608,2009,36,17,50.33,0.3,4.9
"164",-14.1249,33.8219,2007,13,7,64.58,6,29
"165",-14.1497,33.7952,2005,3,3,99.79,7,28
"166",-14.1497,33.7952,2008,21,7,38.27,6,24
"167",-14.1853,33.877,2006,24,16,71.27,1,2
"168",-14.2623,33.8734,2009,30,13,47.59,0.1,4.9
"169",-14.2034,33.8206,2007,20,2,11.69,6,26
"170",-13.857,33.9601,2009,25,10,43.22,0.2,4.9
"171",-13.9193,33.9926,2009,4,2,51.22,1,4.9
"172",-13.8987,33.8752,2009,41,14,36.9,0.2,4.7
"173",-14.3,33.916,2002,86,28,34.5,0,14
"174",-14.1612,33.4291,2006,24,16,71.27,1,2
"175",-14.2145,33.4815,2009,31,13,45.31,0.2,4.8
"176",-14.1629,33.5238,2006,19,3,16.88,1,2
"177",-14.1532,33.5672,2007,17,4,28.51,7,28
"178",-14.4299,33.6878,2007,17,2,14.12,7,27
"179",-14.1149,33.6815,2005,4,2,70.83,12,29
"180",-14.1149,33.6815,2008,40,17,50.97,6,29
"181",-14.2015,33.6689,2005,3,1,55.35,20,27
"182",-14.2015,33.6689,2008,34,5,17.2,6,26
"183",-14.1902,33.679,2009,19,10,57.81,0.1,4.8
"184",-14.1509,33.6555,2001,7,5,89.68,6.5,33.8
"185",-14.2218,33.7707,2005,1,1,99.79,17,17
"186",-14.2218,33.7707,2008,24,2,9.99,6,29
"187",-14.224,33.8311,2007,21,5,28.07,5,29
"188",-14.2953,33.8384,2009,35,13,40.79,0.1,5
"189",-14.2553,33.7376,2009,8,5,64.02,1,4.9
"190",-14.2493,33.6542,2006,7,3,45.82,1,2
"191",-14.266,33.6558,2007,19,0,0,7,27
"192",-14.2781,33.678,2006,18,7,41.57,1,2
"193",-14.3414,33.749,2009,30,16,56.84,0.3,5
"194",-14.3854,33.6795,2007,11,0,0,6,28
"195",-14.2934,33.621,2006,22,9,43.73,1,2
"196",-13.968,34.0962,2009,30,5,18.01,0.2,5
"197",-13.7316,33.7186,2006,43,16,38.12,1,4
"198",-13.7948,33.7345,2009,11,2,18.99,0.5,4.9
"199",-14.029,33.487,2010,14,1,7.81,0,5
"200",-14.1993,33.699,2010,17,1,5.99,1,5
"201",-14.34,33.7573,2010,6,1,18.68,0,4
"202",-14.0731,33.9983,2010,15,0,0,0,5
"203",-13.7693,33.3,2010,20,11,60.15,0,5
"204",-13.8959,33.8601,2010,11,2,19.88,0,5
"205",-14.1706,33.9392,2010,21,21,99.79,0,5
"206",-13.9991,33.5466,2010,34,26,83.64,0,5
"207",-13.7734,33.6069,2010,18,15,91.14,0,5
"208",-13.9823,33.8066,2010,17,3,19.3,0,5
"209",-13.9933,33.8001,2010,17,11,70.77,0,5
"210",-13.9586,33.7798,2010,5,4,81.43,1,5
"211",-13.9951,33.8017,2010,14,0,0,1,6
"212",-14.0059,33.8112,2010,22,17,84.51,0,5
"213",-14.0191,33.8114,2010,10,9,91.61,1,5
"214",-13.8833,33.7664,2010,9,4,45.23,1,5
"215",-13.8919,33.7427,2010,20,6,32.81,0,5
"216",-14.0283,33.7729,2010,20,12,65.62,0,5
"217",-13.9419,33.8253,2010,13,3,25.24,0,5
"218",-13.9253,33.7581,2010,17,11,70.77,0,5
"219",-13.9021,33.7772,2010,12,9,76.34,1,5
"220",-13.8213,33.7723,2010,12,7,63.8,0,5
"221",-13.9723,33.7208,2010,13,0,0,0,5
"222",-14.0165,33.7278,2010,23,8,38.04,0,5
"223",-13.7506,33.4569,2006,14,8,61.08,1,2
"224",-13.779,33.5809,2005,3,1,35.51,7,15
"225",-13.779,33.5809,2008,13,0,0,8,26
"226",-13.798,33.5435,2005,5,3,80.2,12,24
"227",-13.798,33.5435,2008,27,14,61.14,6,27
"228",-13.7919,33.4567,2009,31,6,21.25,0.1,4.9
"229",-13.8982,33.5876,2006,17,8,50.31,1,2
"230",-13.8662,33.5891,2007,19,7,43.8,5,30
"231",-13.9262,33.5425,2005,1,0,0,8,8
"232",-13.9262,33.5425,2008,22,11,60.58,7,28
"233",-13.8557,33.4957,2006,7,4,61.08,1,2
"234",-13.8546,33.4701,2001,7,7,99.79,9.4,32.3
"235",-13.9264,33.4547,2007,19,3,19.48,7,30
"236",-13.8843,33.3421,2007,14,3,26.56,8,28
"237",-13.9758,33.5647,2006,23,12,54.13,1,3
"238",-13.91,33.5136,2009,26,4,16.62,0.2,4.7
"239",-13.9424,33.5024,2007,19,1,6.32,7,27
"240",-13.9651,33.4537,2005,4,0,0,9,26
"241",-13.9651,33.4537,2008,28,2,8.85,8,28
"242",-13.9619,33.3381,2001,10,6,73,5.9,31.2
"243",-13.9439,33.4972,2007,19,5,34.25,10,27
"244",-14.0235,33.3914,2007,18,1,7.03,8,30
"245",-14.035,33.3384,2009,10,2,20.89,0.5,4.9
"246",-14.0402,33.4903,2009,34,10,32.3,0.1,4.7
"247",-14.0571,33.4608,2005,4,0,0,12,28
"248",-14.0571,33.4608,2008,23,5,26.95,8,28
"249",-13.9602,33.5034,2007,16,9,71.07,8,30
"250",-14.122,33.3682,2005,1,0,0,9,9
"251",-14.122,33.3682,2008,30,9,35.38,6,27
"252",-14.0926,33.7863,2007,19,0,0,7,29
"253",-14.0762,33.7861,2005,3,2,88.8,11,26
"254",-14.0762,33.7861,2008,32,12,45.44,7,28
"255",-14.0935,33.7925,2007,21,3,16.72,5,28
"256",-14.0761,33.8054,2007,10,1,11.6,6,25
"257",-14.0429,33.7652,2006,29,18,64.4,1,3
"258",-14.0897,33.9498,2009,10,3,31.33,0.5,4.9
"259",-14.1529,34.0367,2009,34,8,25.42,0.2,4.9
"260",-13.5642,33.397,2006,25,2,8.19,1,4
"261",-13.5855,33.4297,2005,3,0,0,8,25
"262",-13.5855,33.4297,2008,23,5,27.2,8,29
"263",-13.6507,33.4261,2007,13,1,9.32,7,28
"264",-13.7077,33.4324,2005,3,1,38.45,10,17
"265",-13.7077,33.4324,2008,33,3,11.11,7,29
"266",-13.7693,33.3991,2007,15,3,23.58,5,29
"267",-13.6882,33.4062,2005,6,3,61.97,11,20
"268",-13.6882,33.4062,2008,20,4,23.59,7,25
"269",-13.7528,33.2943,2009,23,7,32.31,0.5,4.2
"270",-13.7362,33.4126,2001,2,2,99.79,13.4,24.1
"271",-13.8556,33.3738,2005,3,0,0,8,21
"272",-13.8556,33.3738,2008,31,5,19.34,6,29
"273",-13.9833,33.7833,2011,38,4,11.42,5,19
"274",-13.9833,33.7833,2012,29,6,22.43,5,19
"275",-13.9833,33.7833,2013,18,1,6.03,5,19
"276",-13.948,33.5734,2001,11,11,99.79,10.1,33.5
"277",-13.9832,33.567,2009,15,5,34.42,0.7,4.7
"278",-13.9454,33.3201,2006,24,10,53.64,0,2
"279",-14.0767,33.5897,2005,5,2,57.89,11,34
"280",-14.0767,33.5897,2008,24,14,69.41,7,26
"281",-13.9144,33.6515,2006,27,13,51.47,1,2
"282",-14.078,33.6885,2009,25,18,79.08,0.1,4.7
"283",-14.0901,33.7395,2005,2,2,99.79,14,23
"284",-14.0901,33.7395,2008,22,10,55.56,7,29
"285",-13.9624,33.9722,2009,7,4,60.67,0.5,3.9
"286",-14.0154,34.0855,2009,25,4,16.64,0.6,4.9
"287",-13.9876,33.9811,2001,4,4,99.79,7,23.4
"288",-14.0449,33.7706,2006,15,7,48.42,1,3
"289",-14.0661,34.0786,2005,2,1,70.92,14,24
"290",-14.0661,34.0786,2008,21,3,17.16,7,27
"291",-14.0712,33.9742,2009,30,7,25.63,0.1,4.7
"292",-13.7785,33.6053,2012,18,9,51.99,0.6,4.8
"293",-13.8758,33.8812,2012,14,9,66.39,0.7,4.9
"294",-14.0322,34.0052,2012,11,7,66.46,0.5,4.9
"295",-13.9948,33.5352,2012,21,11,53.42,1.1,4.8
"296",-14.3176,33.7626,2012,16,9,59.73,0.5,4.2
"297",-14.1934,33.7387,2012,21,17,84.54,0.5,4.7
"298",-14.1713,33.9438,2012,15,5,34.81,0.5,4.7
"299",-13.7883,33.292,2012,11,7,66.46,0.5,4.9
"300",-14.0269,33.501,2012,18,4,23.11,0.6,4.8
"301",-13.9196,33.7712,2012,16,2,13.05,0.5,4.8
"302",-13.9419,33.8234,2012,18,0,0,0.7,4.9
"303",-13.9027,33.774,2012,13,1,7.9,0.8,4.8
"304",-14.0008,33.731,2012,13,0,0,0.5,4.8
"305",-13.9948,33.7901,2012,9,0,0,0.8,4.9
"306",-14.0029,33.7837,2012,13,0,0,1.8,4.8
"307",-13.8827,33.7642,2012,13,0,0,0.8,4.3
"308",-14.0261,33.7895,2012,17,1,6.11,0.6,4.8
"309",-13.9023,33.7357,2012,18,2,11.47,0.7,4.8
"310",-14.0116,33.8081,2012,10,0,0,1.1,4.4
"311",-14.0049,33.8141,2012,16,2,12.95,0.8,4.6
"312",-13.9543,33.7764,2012,3,0,0,0.9,2.1
"313",-13.8276,33.7722,2012,13,6,47.99,0.6,4.9
"314",-13.9687,33.716,2012,18,6,34.66,0.6,4.8
"315",-13.973,33.8109,2012,15,0,0,0.7,4.5
"316",-14.0575,33.8495,2014,18,12,69.09,0.8,4.7
"317",-13.9638,33.4734,2014,10,5,50.56,1.6,4.4
"318",-14.1539,33.5794,2014,18,2,11.45,1.1,3.7
"319",-14.2308,33.6179,2014,10,4,42.47,0.5,4.1
"320",-14.0685,33.9598,2014,17,9,55.05,0.6,4.9
"321",-13.8496,33.2704,2014,12,5,43.51,0.7,4.2
"322",-13.7581,33.705,2014,25,13,54.07,0.6,4.8
"323",-14.027,33.8329,2014,10,3,30.6,1.1,4.2
"324",-14.0521,33.7174,2014,19,14,76.61,0.6,4.8
"325",-13.9854,33.8124,2014,7,0,0,0.8,4.2
"326",-13.9368,33.8104,2014,10,0,0,0.6,4.8
"327",-13.9957,33.8153,2014,12,0,0,0.6,4.9
"328",-14.0187,33.8087,2014,11,1,9.58,0.6,4.5
"329",-13.894,33.7749,2014,10,0,0,0.6,4.6
"330",-13.96,33.7817,2014,3,0,0,0.8,2.9
"331",-14.0345,33.8148,2014,16,3,19.5,0.6,4.8
"332",-13.9105,33.7524,2014,12,0,0,1,4.4
"333",-13.9046,33.7753,2014,12,0,0,0.8,4.8
"334",-13.9447,33.7296,2014,12,0,0,0.7,4.8
"335",-14.0116,33.7153,2014,20,2,10.4,0.6,4.7
"336",-14.023,33.7009,2014,17,7,42.41,0.9,4.7
"337",-14.2958,33.9181,2017,21,10,48.39,1.2,4.9
"338",-14.0794,33.3878,2017,16,4,26,0.6,4.8
"339",-14.2882,33.8256,2017,19,6,32.35,1,4.9
"340",-14.0442,33.9966,2017,19,9,49.26,0.6,4.9
"341",-13.755,33.3354,2017,18,3,17.12,0.8,4.9
"342",-13.7152,33.6542,2017,21,2,9.94,0.5,4.9
"343",-13.8657,33.6461,2017,21,13,64.64,0.5,4.9
"344",-13.8033,33.6119,2017,14,4,29.84,0.5,4.8
"345",-13.9934,33.7637,2017,7,1,14.67,0.8,4.8
"346",-13.9842,33.7971,2017,20,0,0,0.9,4.9
"347",-13.9982,33.7844,2017,18,0,0,1,4.9
"348",-13.9843,33.8174,2017,19,0,0,0.5,4.9
"349",-14.0065,33.8027,2017,21,0,0,0.5,4.9
"350",-14.0213,33.8066,2017,21,0,0,0.6,4.9
"351",-13.8828,33.7793,2017,10,1,10.44,0.5,4.8
"352",-13.896,33.7543,2017,13,1,7.79,1.3,4.9
"353",-14.0194,33.7777,2017,16,2,13,0.6,4.8
"354",-14.0169,33.8058,2017,22,0,0,0.8,4.9
"355",-13.9605,33.7406,2017,9,1,11.47,0.7,4.8
"356",-13.9209,33.7717,2017,14,1,7.46,0.5,4.9
"357",-13.9426,33.7473,2017,16,0,0,2.1,4.9
"358",-14.0278,33.7275,2017,18,0,0,0.6,4.8
"359",-14.0255,33.7162,2017,18,3,17.41,0.5,4.8
"360",-13.8446,33.4166,2015,20,4,20.39,0.7,12.1
"361",-13.7457,33.4664,2015,14,3,22.18,0.5,13.9
"362",-14.0956,33.6021,2015,14,12,87.1,1.2,4.5
"363",-14.0181,33.7739,2016,10,0,0,0.5,5.7
"364",-13.8167,33.6667,2001,10,9,99.79,3.5,34.4
"365",-13.7661,33.6802,2005,4,1,28.89,7,23
"366",-13.7661,33.6802,2008,26,3,13.84,6,29
"367",-13.8055,33.6944,2009,30,9,32.41,0.2,5
"368",-13.9229,33.6624,2006,38,16,43.69,1,3
"369",-13.9466,33.6649,2005,2,1,91.41,26,28
"370",-13.9466,33.6649,2008,33,11,39.97,6,29
"371",-13.9686,33.9139,2006,29,18,64.4,1,3
"372",-14.0635,33.8099,2009,34,13,41.31,0.2,4.9
"373",-13.7907,32.883,2009,4,0,0,1,4.9
"374",-13.945,33.1032,2010,12,12,99.79,1,5
"375",-13.846,33.1566,2010,18,13,78.99,0,5
"376",-13.4316,33.0384,2010,19,16,92.1,0,5
"377",-13.8449,33.167,2012,20,12,62.39,0.6,4.8
"378",-13.9184,33.1189,2012,17,4,24.57,0.5,4.7
"379",-13.4227,33.0437,2012,18,9,52.22,0.5,4.6
"380",-13.7528,32.8204,2014,11,0,0,0.8,4.8
"381",-13.7685,33.0288,2014,11,4,37.68,0.8,4.7
"382",-13.6293,33.2764,2014,20,11,56.8,0.7,4.9
"383",-13.9181,33.2593,2017,17,3,18.18,0.9,4.8
"384",-13.7317,32.9852,2017,18,0,0,0.5,4.9
"385",-13.5514,33.1852,2017,15,0,0,0.5,4.7
"386",-13.5452,33.0192,2001,4,2,79.35,13.6,35.2
"387",-13.8919,33.0007,2016,19,4,21.79,0.5,13.8
"388",-13.789,33.0628,2016,24,4,17.05,1.1,13.3
"389",-13.6661,33.268,2016,28,12,44.67,0.5,14.5
"390",-13.6042,33.182,2016,30,3,10.31,0.8,14
"391",-13.8743,33.1327,2001,6,5,99.79,6.4,28.5
"392",-13.0001,34.3172,2009,159,118,76.44,1,14
"393",-13.0001,34.3172,2010,103,65,65.01,1,14
"394",-12.9245,34.2473,2010,19,12,69.08,0,5
"395",-13.2648,34.1672,2010,15,15,99.79,1,5
"396",-12.9299,34.2919,2010,15,12,87.5,0,5
"397",-12.3165,34.0201,2007,12,10,99.79,8,29
"398",-12.3108,34.0161,2009,23,8,36.17,0.6,5
"399",-12.767,34.2301,2009,129,50,39.92,1,14
"400",-12.767,34.2301,2010,118,43,37.53,1,14
"401",-12.3647,34.0691,2009,144,82,58.65,1,14
"402",-12.3647,34.0691,2010,115,55,49.27,1,14
"403",-12.3615,34.0666,2009,30,4,13.92,0.5,4.9
"404",-12.3836,34.0551,2009,20,5,27.01,0.2,4.9
"405",-12.4751,34.1347,2009,28,0,0,0.3,4.9
"406",-12.5027,34.165,2007,18,12,81.49,7,29
"407",-12.4978,34.1539,2009,25,1,4.32,0.2,4.6
"408",-12.4976,34.1543,2007,21,12,69.14,6,30
"409",-12.5107,34.1324,2009,20,3,15.81,0.4,4.8
"410",-12.5029,34.1292,2007,18,12,81.49,7,29
"411",-12.5852,34.1274,2009,33,8,25.55,0.4,4.9
"412",-12.6301,34.1743,2007,20,17,99.79,7,30
"413",-12.6848,34.1919,2009,31,8,26.84,0.6,4.9
"414",-12.7142,34.172,2007,26,19,90.17,7,30
"415",-12.708,34.2042,2007,15,13,99.79,8,28
"416",-12.708,34.2042,2009,30,7,25.63,0.1,4.8
"417",-12.7259,34.208,2007,15,12,95.94,6,29
"418",-12.4801,34.1069,2009,26,6,24.1,0.5,4.8
"419",-12.507,34.1113,2007,18,12,81.49,7,29
"420",-12.6275,34.171,2009,43,12,29.75,0.3,4.9
"421",-12.8104,34.2217,2009,122,75,63.33,1,14
"422",-12.8104,34.2217,2010,110,49,45.89,1,14
"423",-12.9237,34.245,2007,21,20,99.79,7,28
"424",-12.9237,34.245,2009,44,20,49.1,0.2,4.7
"425",-12.9242,34.1995,2007,14,13,99.79,7,27
"426",-12.9686,34.2453,2007,21,19,99.79,6,25
"427",-12.9524,34.2662,2007,18,14,93.28,6,29
"428",-12.9524,34.2662,2009,27,6,23.2,0.5,4.9
"429",-13.005,34.2637,2009,29,14,49.86,0.7,4.9
"430",-13.0152,34.215,2007,19,17,99.79,7,29
"431",-13.0064,34.3272,2001,8,6,89.2,6,28.8
"432",-13.0064,34.3272,2007,22,15,82.61,7,28
"433",-13.0064,34.3272,2009,39,18,48.64,0.4,4.7
"434",-13.0641,34.3229,2007,19,14,86.89,6,27
"435",-13.0812,34.3077,2009,25,2,8.79,0.1,5
"436",-13.0991,34.3151,2009,18,7,42.02,0.2,5
"437",-13.116,34.3247,2009,7,4,59.67,0.5,4.9
"438",-12.4687,34.0937,2009,136,98,74.22,1,14
"439",-12.4687,34.0937,2010,116,70,62.15,1,14
"440",-12.8707,34.2681,2012,19,4,21.89,0.6,4.8
"441",-13.2384,34.1705,2012,14,4,29.71,0.6,4.7
"442",-12.9273,34.2871,2012,9,0,0,0.7,4.5
"443",-12.9626,34.2642,2014,11,2,18.37,1.4,4.9
"444",-13.2777,34.1809,2014,8,7,90.36,0.7,4.9
"445",-12.9099,34.2858,2014,5,2,42.47,0.5,4.3
"446",-12.9278,34.2875,2014,5,2,41.31,0.7,4.8
"447",-12.3774,34.0442,2017,12,10,84.43,1.3,4.8
"448",-12.8285,34.2309,2017,17,5,30.71,0.5,4.9
"449",-12.943,34.2978,2017,15,5,33.99,1.1,4.9
"450",-12.9264,34.2447,2016,22,8,37.64,0.5,13.9
"451",-13.2864,34.31,2016,29,16,57.39,0.6,14.6
"452",-12.4606,34.0532,2016,26,13,51.51,0.9,14.5
"453",-12.9388,34.2941,2016,10,3,30.39,0.8,9.6
"454",-12.8212,34.2412,2009,27,8,31.58,0.3,4.8
"455",-12.8613,34.1888,2007,11,9,99.79,7,29
"456",-12.8727,34.2257,2007,23,20,99.79,7,29
"457",-12.8744,34.2425,2009,29,11,39.61,0.5,5
"458",-12.892,34.2033,2007,12,12,99.79,8,29
